id,store_id,name,sku,description,buy_price,fbuy_price,sell_price,sell_price_pos,fsell_price,fsell_price_pos,market_price,fmarket_price,comission,fcomission,loyalty_points,require_shipping,weight,min_order,max_order,non_taxable,track_inventory,stock_qty,low_stock_alert,accept_preorder,is_out_stock,published,published_date,fpublished_date,pos_sell_price_dynamic,pos_hidden,meta_keywords,meta_description,photo,photo_md,photo_xs,photo_width,photo_height,reviewer_rating,reviewer_total,viewed,viewed_time,copy_product_combo_id,status
267528,188333,Paket 3 AO Mild [Promo Juni],,,0.00,IDR 0,215000.00,215000.00,IDR 215.000,IDR 215.000,215000.00,IDR 215.000,0.00,IDR 0,0.00,0,0.0000,1,0,0,0,0,0,0,1,1,2025-06-07,07-Jun-2025,0,0,,,68451105f31aa.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_68451105f31aa.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/xs_68451105f31aa.png,1024,1262,0.0000,0,0,,,A
267529,188333,Paket 3 Anggur Putih [Promo Juni],,,0.00,IDR 0,208000.00,208000.00,IDR 208.000,IDR 208.000,208000.00,IDR 208.000,0.00,IDR 0,0.00,0,0.0000,1,0,0,0,0,0,0,1,1,2025-06-07,07-Jun-2025,0,0,,,684510fdb7fab.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_684510fdb7fab.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/xs_684510fdb7fab.png,1024,1262,0.0000,0,0,,,A
267530,188333,Paket 3 Intisari [Promo Juni],,,0.00,IDR 0,169000.00,169000.00,IDR 169.000,IDR 169.000,169000.00,IDR 169.000,0.00,IDR 0,0.00,0,0.0000,1,0,0,0,0,0,0,1,1,2025-06-07,07-Jun-2025,0,0,,,684510d4bda6c.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_684510d4bda6c.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/xs_684510d4bda6c.png,1024,1039,0.0000,0,0,,,A
267531,188333,Paket 3 Congyang [Promo Juni],,,0.00,IDR 0,135000.00,135000.00,IDR 135.000,IDR 135.000,135000.00,IDR 135.000,0.00,IDR 0,0.00,0,0.0000,1,0,0,0,0,0,0,1,1,2025-06-07,07-Jun-2025,0,0,,,684510cc2b882.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_684510cc2b882.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/xs_684510cc2b882.png,1024,1039,0.0000,0,0,,,A
267532,188333,Paket 2 Intisari [Promo Juni],,,0.00,IDR 0,122000.00,122000.00,IDR 122.000,IDR 122.000,122000.00,IDR 122.000,0.00,IDR 0,0.00,0,0.0000,1,0,0,0,0,0,0,1,1,2025-06-07,07-Jun-2025,0,0,,,684510c12308f.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_684510c12308f.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/xs_684510c12308f.png,1024,1040,0.0000,0,0,,,A
267533,188333,Paket 2 AO Mild [Promo Juni],,,0.00,IDR 0,148000.00,148000.00,IDR 148.000,IDR 148.000,148000.00,IDR 148.000,0.00,IDR 0,0.00,0,0.0000,1,0,0,0,0,0,0,1,1,2025-06-07,07-Jun-2025,0,0,,,684510a217bc8.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_684510a217bc8.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/xs_684510a217bc8.png,1024,1040,0.0000,0,0,,,A
267534,188333,Paket 2 Kawa Merah Gold [Promo Juni],,,0.00,IDR 0,160000.00,160000.00,IDR 160.000,IDR 160.000,160000.00,IDR 160.000,0.00,IDR 0,0.00,0,0.0000,1,0,0,0,0,0,0,1,1,2025-06-07,07-Jun-2025,0,0,,,684510955b317.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_684510955b317.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/xs_684510955b317.png,1024,1040,0.0000,0,0,,,A
267535,188333,Paket 2 Anggur Merah Gold [Promo Juni],,,0.00,IDR 0,160000.00,160000.00,IDR 160.000,IDR 160.000,160000.00,IDR 160.000,0.00,IDR 0,0.00,0,0.0000,1,0,0,0,0,0,0,1,1,2025-06-07,07-Jun-2025,0,0,,,684510855a9bc.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_684510855a9bc.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/xs_684510855a9bc.png,1024,1040,0.0000,0,0,,,A
267536,188333,Paket Anggur Merah Gold + Kawa Gold [Promo Juni],,,0.00,IDR 0,160000.00,160000.00,IDR 160.000,IDR 160.000,160000.00,IDR 160.000,0.00,IDR 0,0.00,0,0.0000,1,0,0,0,0,0,0,1,1,2025-06-07,07-Jun-2025,0,0,,,684510769e713.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_684510769e713.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/xs_684510769e713.png,1024,1040,0.0000,0,0,,,A
267537,188333,Paket Intisari + 2 Draft Beer [Promo Juni],,,0.00,IDR 0,101000.00,101000.00,IDR 101.000,IDR 101.000,101000.00,IDR 101.000,0.00,IDR 0,0.00,0,0.0000,1,0,0,0,0,0,0,1,1,2025-06-07,07-Jun-2025,0,0,,,68451052e949d.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_68451052e949d.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/xs_68451052e949d.png,1024,1287,0.0000,0,0,,,A
267538,188333,Paket 2 Intisari + 2 Draft Beer [Promo Juni],,,0.00,IDR 0,155000.00,155000.00,IDR 155.000,IDR 155.000,155000.00,IDR 155.000,0.00,IDR 0,0.00,0,0.0000,1,0,0,0,0,0,0,1,1,2025-06-07,07-Jun-2025,0,0,,,6845105dbebac.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_6845105dbebac.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/xs_6845105dbebac.png,1024,1287,0.0000,0,0,,,A
267539,188333,Paket 2 Anggur Merah Biasa + 2 Draft Beer [Promo Juni],,,0.00,IDR 0,182000.00,182000.00,IDR 182.000,IDR 182.000,182000.00,IDR 182.000,0.00,IDR 0,0.00,0,0.0000,1,0,0,0,0,0,0,1,1,2025-06-07,07-Jun-2025,0,0,,,6845101acd668.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_6845101acd668.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/xs_6845101acd668.png,1024,1277,0.0000,0,0,,,A
267540,188333,Paket 2 Anggur Putih + 2 Draft Beer [Promo Juni],,,0.00,IDR 0,182000.00,182000.00,IDR 182.000,IDR 182.000,182000.00,IDR 182.000,0.00,IDR 0,0.00,0,0.0000,1,0,0,0,0,0,0,1,1,2025-06-07,07-Jun-2025,0,0,,,6845100f6e799.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_6845100f6e799.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/xs_6845100f6e799.png,1024,1277,0.0000,0,0,,,A
267541,188333,Paket 2 Kolesom Biasa + 2 Draft Beer [Promo Juni],,,0.00,IDR 0,182000.00,182000.00,IDR 182.000,IDR 182.000,182000.00,IDR 182.000,0.00,IDR 0,0.00,0,0.0000,1,0,0,0,0,0,0,1,1,2025-06-07,07-Jun-2025,0,0,,,68451004259f3.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_68451004259f3.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/xs_68451004259f3.png,1024,1277,0.0000,0,0,,,A
267542,188333,Paket 2 Ketan Hitam + 2 Draft Beer [Promo Juni],,,0.00,IDR 0,182000.00,182000.00,IDR 182.000,IDR 182.000,182000.00,IDR 182.000,0.00,IDR 0,0.00,0,0.0000,1,0,0,0,0,0,0,1,1,2025-06-07,07-Jun-2025,0,0,,,68450ff621fbc.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_68450ff621fbc.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/xs_68450ff621fbc.png,1024,1277,0.0000,0,0,,,A
267543,188333,Paket 2 Kawa Merah Gold + 2 Draft Beer [Promo Juni],,,0.00,IDR 0,190000.00,190000.00,IDR 190.000,IDR 190.000,190000.00,IDR 190.000,0.00,IDR 0,0.00,0,0.0000,1,0,0,0,0,0,0,1,1,2025-06-07,07-Jun-2025,0,0,,,68450fd9e732d.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_68450fd9e732d.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/xs_68450fd9e732d.png,1024,1277,0.0000,0,0,,,A
267544,188333,Paket 2 Anggur Merah Gold + 2 Draft Beer [Promo Juni],,,0.00,IDR 0,190000.00,190000.00,IDR 190.000,IDR 190.000,190000.00,IDR 190.000,0.00,IDR 0,0.00,0,0.0000,1,0,0,0,0,0,0,1,1,2025-06-07,07-Jun-2025,0,0,,,68450fbc37b5e.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_68450fbc37b5e.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/xs_68450fbc37b5e.png,1024,1277,0.0000,0,0,,,A
267545,188333,Paket 2 [Anggur Merah Gold + Kawa Gold] + 2 Draft Beer [Promo Juni],,,0.00,IDR 0,190000.00,190000.00,IDR 190.000,IDR 190.000,190000.00,IDR 190.000,0.00,IDR 0,0.00,0,0.0000,1,0,0,0,0,0,0,1,1,2025-06-07,07-Jun-2025,0,0,,,68450fad236ae.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_68450fad236ae.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/xs_68450fad236ae.png,1024,1277,0.0000,0,0,,,A
267546,188333,Paket Anggur Putih + Singaraja 330ml [Promo Juni],,,0.00,IDR 0,103000.00,103000.00,IDR 103.000,IDR 103.000,103000.00,IDR 103.000,0.00,IDR 0,0.00,0,0.0000,1,0,0,0,0,0,0,1,1,2025-06-07,07-Jun-2025,0,0,,,68450f8fcd11c.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_68450f8fcd11c.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/xs_68450f8fcd11c.png,1024,1229,0.0000,0,0,,,A
267547,188333,Paket Anggur Putih + Singaraja 620ml [Promo Juni],,,0.00,IDR 0,106000.00,106000.00,IDR 106.000,IDR 106.000,106000.00,IDR 106.000,0.00,IDR 0,0.00,0,0.0000,1,0,0,0,0,0,0,1,1,2025-06-07,07-Jun-2025,0,0,,,68450f66adb77.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_68450f66adb77.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/xs_68450f66adb77.png,1024,1229,0.0000,0,0,,,A
267548,188333,Paket Anggur Putih + Draft Beer [Promo Juni],,,0.00,IDR 0,99000.00,99000.00,IDR 99.000,IDR 99.000,99000.00,IDR 99.000,0.00,IDR 0,0.00,0,0.0000,1,0,0,0,0,0,0,1,1,2025-06-07,07-Jun-2025,0,0,,,68450f0182084.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_68450f0182084.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/xs_68450f0182084.png,1024,913,0.0000,0,0,,,A
267549,188333,Paket Anggur Putih + Bintang Pilsener 620ml [Promo Juni],,,0.00,IDR 0,121000.00,121000.00,IDR 121.000,IDR 121.000,121000.00,IDR 121.000,0.00,IDR 0,0.00,0,0.0000,1,0,0,0,0,0,0,1,1,2025-06-07,07-Jun-2025,0,0,,,68450ef420fd4.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_68450ef420fd4.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/xs_68450ef420fd4.png,1024,913,0.0000,0,0,,,A
267550,188333,Paket Ketan Hitam + Singaraja 620ml [Promo Juni],,,0.00,IDR 0,111000.00,111000.00,IDR 111.000,IDR 111.000,111000.00,IDR 111.000,0.00,IDR 0,0.00,0,0.0000,1,0,0,0,0,0,0,1,1,2025-06-07,07-Jun-2025,0,0,,,68450ee8bc950.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_68450ee8bc950.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/xs_68450ee8bc950.png,1024,913,0.0000,0,0,,,A
267551,188333,Paket Anggur Merah Biasa + Singaraja 620ml [Promo Juni],,,0.00,IDR 0,111000.00,111000.00,IDR 111.000,IDR 111.000,111000.00,IDR 111.000,0.00,IDR 0,0.00,0,0.0000,1,0,0,0,0,0,0,1,1,2025-06-07,07-Jun-2025,0,0,,,68450edfb222e.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_68450edfb222e.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/xs_68450edfb222e.png,1024,913,0.0000,0,0,,,A
267552,188333,Paket Kolesom Biasa + Singaraja 620ml [Promo Juni],,,0.00,IDR 0,111000.00,111000.00,IDR 111.000,IDR 111.000,111000.00,IDR 111.000,0.00,IDR 0,0.00,0,0.0000,1,0,0,0,0,0,0,1,1,2025-06-07,07-Jun-2025,0,0,,,68450ed19f786.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_68450ed19f786.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/xs_68450ed19f786.png,1024,913,0.0000,0,0,,,A
267553,188333,Paket Ketan Hitam + Draft Beer [Promo Juni],,,0.00,IDR 0,99000.00,99000.00,IDR 99.000,IDR 99.000,99000.00,IDR 99.000,0.00,IDR 0,0.00,0,0.0000,1,0,0,0,0,0,0,1,1,2025-06-07,07-Jun-2025,0,0,,,68450ec53c3d9.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_68450ec53c3d9.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/xs_68450ec53c3d9.png,1024,913,0.0000,0,0,,,A
267554,188333,Paket Anggur Merah Biasa + Draft Beer [Promo Juni],,,0.00,IDR 0,99000.00,99000.00,IDR 99.000,IDR 99.000,99000.00,IDR 99.000,0.00,IDR 0,0.00,0,0.0000,1,0,0,0,0,0,0,1,1,2025-06-07,07-Jun-2025,0,0,,,68450ebb41829.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_68450ebb41829.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/xs_68450ebb41829.png,1024,913,0.0000,0,0,,,A
267555,188333,Paket Kolesom Biasa + Draft Beer [Promo Juni],,,0.00,IDR 0,99000.00,99000.00,IDR 99.000,IDR 99.000,99000.00,IDR 99.000,0.00,IDR 0,0.00,0,0.0000,1,0,0,0,0,0,0,1,1,2025-06-07,07-Jun-2025,0,0,,,68450ea604953.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_68450ea604953.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/xs_68450ea604953.png,1024,913,0.0000,0,0,,,A
267556,188333,Paket Anggur Merah Gold + Singaraja 620ml [Promo Juni],,,0.00,IDR 0,113000.00,113000.00,IDR 113.000,IDR 113.000,113000.00,IDR 113.000,0.00,IDR 0,0.00,0,0.0000,1,0,0,0,0,0,0,1,1,2025-06-07,07-Jun-2025,0,0,,,68450e867fbd0.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_68450e867fbd0.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/xs_68450e867fbd0.png,1024,789,0.0000,0,0,,,A
267557,188333,Paket Anggur Merah Gold + Draft Beer [Promo Juni],,,0.00,IDR 0,109000.00,109000.00,IDR 109.000,IDR 109.000,109000.00,IDR 109.000,0.00,IDR 0,0.00,0,0.0000,1,0,0,0,0,0,0,1,1,2025-06-07,07-Jun-2025,0,0,,,68450e7ebdb92.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_68450e7ebdb92.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/xs_68450e7ebdb92.png,1024,789,0.0000,0,0,,,A
267558,188333,Paket Anggur Merah Gold + Bintang Pilsener 620ml [Promo Juni],,,0.00,IDR 0,126000.00,126000.00,IDR 126.000,IDR 126.000,126000.00,IDR 126.000,0.00,IDR 0,0.00,0,0.0000,1,0,0,0,0,0,0,1,1,2025-06-07,07-Jun-2025,0,0,,,68450e6d02037.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_68450e6d02037.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/xs_68450e6d02037.png,1024,789,0.0000,0,0,,,A
267559,188333,Paket Kawa Merah Gold + Singaraja 620ml [Promo Juni],,,0.00,IDR 0,119000.00,119000.00,IDR 119.000,IDR 119.000,119000.00,IDR 119.000,0.00,IDR 0,0.00,0,0.0000,1,0,0,0,0,0,0,1,1,2025-06-07,07-Jun-2025,0,0,,,68450e547b231.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_68450e547b231.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/xs_68450e547b231.png,1024,1005,0.0000,0,0,,,A
267560,188333,Paket Kawa Merah Gold + Draft Beer [Promo Juni],,,0.00,IDR 0,109000.00,109000.00,IDR 109.000,IDR 109.000,109000.00,IDR 109.000,0.00,IDR 0,0.00,0,0.0000,1,0,0,0,0,0,0,1,1,2025-06-07,07-Jun-2025,0,0,,,68450e47b911c.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_68450e47b911c.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/xs_68450e47b911c.png,1024,1005,0.0000,0,0,,,A
267561,188333,Paket Intisari + Singaraja 620ml [Promo Juni],,,0.00,IDR 0,97000.00,97000.00,IDR 97.000,IDR 97.000,97000.00,IDR 97.000,0.00,IDR 0,0.00,0,0.0000,1,0,0,0,0,0,0,1,1,2025-06-07,07-Jun-2025,0,0,,,68450e3315a44.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_68450e3315a44.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/xs_68450e3315a44.png,1024,1251,0.0000,0,0,,,A
267562,188333,Paket Intisari + Draft Beer [Promo Juni],,,0.00,IDR 0,89000.00,89000.00,IDR 89.000,IDR 89.000,89000.00,IDR 89.000,0.00,IDR 0,0.00,0,0.0000,1,0,0,0,0,0,0,1,1,2025-06-07,07-Jun-2025,0,0,,,68450e28e3183.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_68450e28e3183.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/xs_68450e28e3183.png,1024,1251,0.0000,0,0,,,A
267563,188333,12 Singaraja Beer 620ml [Promo Juni],,,0.00,IDR 0,420000.00,420000.00,IDR 420.000,IDR 420.000,420000.00,IDR 420.000,0.00,IDR 0,0.00,0,0.0000,1,0,0,0,0,0,0,1,1,2025-06-07,07-Jun-2025,1,0,,,68450e0b267c2.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_68450e0b267c2.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/xs_68450e0b267c2.png,1024,1265,0.0000,0,0,,,A
267564,188333,12 Singaraja Beer 330ml [Promo Juni],,,0.00,IDR 0,300000.00,300000.00,IDR 300.000,IDR 300.000,300000.00,IDR 300.000,0.00,IDR 0,0.00,0,0.0000,1,0,0,0,0,0,0,1,1,2025-06-07,07-Jun-2025,1,0,,,68450df260ea6.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_68450df260ea6.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/xs_68450df260ea6.png,1024,1315,0.0000,0,0,,,A
267565,188333,12 Draft Pint [Promo Juni],,,0.00,IDR 0,230000.00,230000.00,IDR 230.000,IDR 230.000,230000.00,IDR 230.000,0.00,IDR 0,0.00,0,0.0000,1,0,0,0,0,0,0,1,1,2025-06-07,07-Jun-2025,1,0,,,68450dcdbafde.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_68450dcdbafde.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/xs_68450dcdbafde.png,1024,1221,0.0000,0,0,,,A
267566,188333,12 Bintang Beer Besar 620ml [Promo Juni],,,0.00,IDR 0,535000.00,535000.00,IDR 535.000,IDR 535.000,535000.00,IDR 535.000,0.00,IDR 0,0.00,0,0.0000,1,0,0,0,0,0,0,1,1,2025-06-07,07-Jun-2025,1,0,,,68450db046a48.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_68450db046a48.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/xs_68450db046a48.png,1024,1211,0.0000,0,0,,,A
267567,188333,12 Bintang Beer 330ml [Promo Juni],,,0.00,IDR 0,335000.00,335000.00,IDR 335.000,IDR 335.000,335000.00,IDR 335.000,0.00,IDR 0,0.00,0,0.0000,1,0,0,0,0,0,0,1,1,2025-06-07,07-Jun-2025,1,0,,,68450d9aa11b6.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_68450d9aa11b6.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/xs_68450d9aa11b6.png,1024,1247,0.0000,0,0,,,A
267568,188333,12 Bintang Kaleng 320ml [Promo Juni],,,0.00,IDR 0,336000.00,336000.00,IDR 336.000,IDR 336.000,336000.00,IDR 336.000,0.00,IDR 0,0.00,0,0.0000,1,0,0,0,0,0,0,1,1,2025-06-07,07-Jun-2025,1,0,,,68450d80635cd.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_68450d80635cd.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/xs_68450d80635cd.png,1024,1326,0.0000,0,0,,,A
267569,188333,6 Botol Anggur Merah Gold [Promo Juni],,,0.00,IDR 0,450000.00,450000.00,IDR 450.000,IDR 450.000,450000.00,IDR 450.000,0.00,IDR 0,0.00,0,0.0000,1,0,0,0,0,0,0,1,1,2025-06-07,07-Jun-2025,1,0,,,68450d6bc8015.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_68450d6bc8015.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/xs_68450d6bc8015.png,1024,1201,0.0000,0,0,,,A
267570,188333,6 Botol Anggur Merah Biasa [Promo Juni],,,0.00,IDR 0,420000.00,420000.00,IDR 420.000,IDR 420.000,420000.00,IDR 420.000,0.00,IDR 0,0.00,0,0.0000,1,0,0,0,0,0,0,1,1,2025-06-07,07-Jun-2025,1,0,,,68450d4fd160e.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_68450d4fd160e.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/xs_68450d4fd160e.png,1024,1184,0.0000,0,0,,,A
267571,188333,6 Botol Anggur Putih [Promo Juni],,,0.00,IDR 0,420000.00,420000.00,IDR 420.000,IDR 420.000,420000.00,IDR 420.000,0.00,IDR 0,0.00,0,0.0000,1,0,0,0,0,0,0,1,1,2025-06-07,07-Jun-2025,1,0,,,68450d4294a77.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_68450d4294a77.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/xs_68450d4294a77.png,1024,1184,0.0000,0,0,,,A
267572,188333,6 Botol Anggur Ketan Hitam [Promo Juni],,,0.00,IDR 0,420000.00,420000.00,IDR 420.000,IDR 420.000,420000.00,IDR 420.000,0.00,IDR 0,0.00,0,0.0000,1,0,0,0,0,0,0,1,1,2025-06-07,07-Jun-2025,1,0,,,68450d38b43a0.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_68450d38b43a0.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/xs_68450d38b43a0.png,1024,1184,0.0000,0,0,,,A
267573,188333,6 Botol Kolesom Biasa [Promo Juni],,,0.00,IDR 0,420000.00,420000.00,IDR 420.000,IDR 420.000,420000.00,IDR 420.000,0.00,IDR 0,0.00,0,0.0000,1,0,0,0,0,0,0,1,1,2025-06-07,07-Jun-2025,1,0,,,68450d2a4735f.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_68450d2a4735f.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/xs_68450d2a4735f.png,1024,1184,0.0000,0,0,,,A
267574,188333,6 Botol Kawa Ijo [Promo Juni],,,0.00,IDR 0,500000.00,500000.00,IDR 500.000,IDR 500.000,500000.00,IDR 500.000,0.00,IDR 0,0.00,0,0.0000,1,0,0,0,0,0,0,1,1,2025-06-07,07-Jun-2025,1,0,,,68450cfa64c54.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_68450cfa64c54.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/xs_68450cfa64c54.png,1024,1305,0.0000,0,0,,,A
267575,188333,6 Botol MCD Ijo [Promo Juni],,,0.00,IDR 0,500000.00,500000.00,IDR 500.000,IDR 500.000,500000.00,IDR 500.000,0.00,IDR 0,0.00,0,0.0000,1,0,0,0,0,0,0,1,1,2025-06-07,07-Jun-2025,1,0,,,68450cd441eec.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_68450cd441eec.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/xs_68450cd441eec.png,1024,1269,0.0000,0,0,,,A
267576,188333,6 Botol Kawa Kawa Anggur Merah Gold [Promo Juni],,,0.00,IDR 0,464000.00,464000.00,IDR 464.000,IDR 464.000,464000.00,IDR 464.000,0.00,IDR 0,0.00,0,0.0000,1,0,0,0,0,0,0,1,1,2025-06-07,07-Jun-2025,1,0,,,68450cba767d6.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_68450cba767d6.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/xs_68450cba767d6.png,1024,1158,0.0000,0,0,,,A
267577,188333,10 Botol Congyang [Promo Juni],,,0.00,IDR 0,413000.00,413000.00,IDR 413.000,IDR 413.000,413000.00,IDR 413.000,0.00,IDR 0,0.00,0,0.0000,1,0,0,0,0,0,0,1,1,2025-06-07,07-Jun-2025,1,0,,,68450c9da82a8.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_68450c9da82a8.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/xs_68450c9da82a8.png,1024,1241,0.0000,0,0,,,A
267578,188333,10 Botol Cheosnun Peach [Promo Juni],,,0.00,IDR 0,555000.00,555000.00,IDR 555.000,IDR 555.000,555000.00,IDR 555.000,0.00,IDR 0,0.00,0,0.0000,1,0,0,0,0,0,0,1,1,2025-06-07,07-Jun-2025,1,0,,,68450c890e512.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_68450c890e512.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/xs_68450c890e512.png,1024,1249,0.0000,0,0,,,A
267579,188333,10 Botol Cheosnun Ori [Promo Juni],,,0.00,IDR 0,555000.00,555000.00,IDR 555.000,IDR 555.000,555000.00,IDR 555.000,0.00,IDR 0,0.00,0,0.0000,1,0,0,0,0,0,0,1,1,2025-06-07,07-Jun-2025,1,0,,,68450c70e5e86.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_68450c70e5e86.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/xs_68450c70e5e86.png,1024,1249,0.0000,0,0,,,A
267580,188333,10 Botol Cheosnun Mango [Promo Juni],,,0.00,IDR 0,555000.00,555000.00,IDR 555.000,IDR 555.000,555000.00,IDR 555.000,0.00,IDR 0,0.00,0,0.0000,1,0,0,0,0,0,0,1,1,2025-06-07,07-Jun-2025,1,0,,,68450c6604afa.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_68450c6604afa.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/xs_68450c6604afa.png,1024,1249,0.0000,0,0,,,A
267581,188333,10 Botol Cheosnun Lychee [Promo Juni],,,0.00,IDR 0,555000.00,555000.00,IDR 555.000,IDR 555.000,555000.00,IDR 555.000,0.00,IDR 0,0.00,0,0.0000,1,0,0,0,0,0,0,1,1,2025-06-07,07-Jun-2025,1,0,,,68450c7e03683.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_68450c7e03683.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/xs_68450c7e03683.png,1024,1249,0.0000,0,0,,,A
